;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Cred. Aprob.;Código Carrera Nacional;Año Proceso;Sexo;Grupo Dependencia;Domicilio Región;Preferencia;Selección;Tipo Selección;Puntaje Ponderado;Puntaje Matemáticas;Puntaje Ranking;Puntaje NEM;Puntaje Lenguaje;Puntaje Ciencias
35;13068;2016;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;647,85;658;680;661;582;611
35;13072;2016;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;709,45;696;811;744;606;606
35;13069;2016;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;691,1;677;802;764;529;597
35;13072;2016;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;745,1;735;803;744;692;717
35;13072;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;708,65;773;681;672;645;703
35;13072;2016;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;733,05;713;850;740;606;691
35;13072;2016;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;673,7;691;739;672;606;554
35;13074;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;709,85;719;783;692;597;691
35;13070;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;679,1;649;799;775;537;554
35;13072;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;730,15;751;813;729;624;611
35;13070;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;692,95;677;793;693;606;629
35;13069;2016;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;727,45;727;760;734;692;691
35;13069;2016;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;745,75;719;808;785;721;662
35;13069;2016;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;732,15;702;850;795;590;662
35;13069;2016;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;732,85;735;789;754;645;685
35;13069;2016;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;694;719;715;692;634;647
35;13072;2016;MASCULINO;DESCONOCIDO;REGION AISEN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO;1;RATIFICADO;1ER. LLAMADO;711,2;686;850;723;615;579
35;13071;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;657,8;641;718;692;615;579
35;13071;2016;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;645,15;672;633;626;624;642
35;13069;2016;MASCULINO;PARTICULAR PAGADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;703,75;789;655;631;680;672
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;678,45;692;713;688;612;630
35;13071;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;656,4;664;695;682;571;623
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;677,7;696;723;678;571;660
35;13069;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;704,85;658;850;764;597;579
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;684,55;696;695;682;684;623
35;13062;2017;FEMENINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;711,5;725;727;702;650;732
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;727;732;755;729;684;701
35;13069;2017;MASCULINO;MUNICIPAL;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;684,2;688;752;713;527;694
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;740,5;725;850;825;586;626
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;678,2;692;742;723;549;597
35;13073;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;801,45;833;807;760;799;743
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;695,35;682;773;734;612;615
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;724,6;747;758;723;684;626
35;13072;2017;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;723,05;688;850;785;612;602
35;13062;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;711,95;692;811;744;672;546
35;13062;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;754,6;732;821;744;773;656
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE ARICA Y PARINACOTA;1;RATIFICADO;1ER. LLAMADO;686,25;688;785;713;541;611
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;673,35;718;741;708;436;652
35;13072;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;676,6;678;718;692;620;630
35;13072;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;721,8;656;850;791;639;652
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;685,85;725;715;698;571;630
35;13069;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;718,2;707;802;740;603;688
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;702,9;702;762;688;650;660
35;13072;2017;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;707,45;747;708;692;650;677
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;711;673;811;760;660;597
35;13069;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;698,3;725;743;682;620;635
35;13062;2017;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;655,95;692;653;647;579;666
35;13072;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;684,6;678;781;729;534;626
35;13069;2017;MASCULINO;MUNICIPAL;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;757,1;756;844;775;639;694
35;13072;2017;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;740;713;839;770;672;644
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;694,55;673;781;750;579;644
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;682,5;713;695;682;620;639
35;13062;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;663,6;664;728;682;586;590
35;13072;2017;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;695,65;707;756;688;630;615
35;13072;2017;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE VALPARAISO;1;RATIFICADO;1ER. LLAMADO;702,7;756;731;702;563;656
36;13075;2013;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;738,35;818;662;662;670;695
36;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;650,4;715;558;558;647;614
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;731,25;746;798;764;641;700
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;679,1;702;719;702;594;646
36;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;740,2;722;850;764;704;734
36;13102;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;702,1;696;850;764;616;646
36;13063;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;639,4;699;538;538;671;598
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;684,8;708;737;682;670;598
36;13068;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;646,6;626;733;682;657;605
36;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;686,7;681;792;723;636;648
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;648,85;696;592;580;579;684
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;649,35;685;624;620;568;670
36;13102;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;726,4;738;715;682;736;734
36;13064;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;575,15;557;599;599;579;586
36;13075;2013;MASCULINO;MUNICIPAL;REGION DE LOS LAGOS;1;RATIFICADO;1ER. LLAMADO;701,35;729;742;702;655;637
36;13068;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;668,45;715;620;620;600;678
36;13076;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;692,55;681;735;702;678;704
36;13075;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;744,4;755;850;785;680;666
36;13066;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;642;651;579;579;678;684
36;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;699,7;746;727;702;552;688
36;13068;2013;MASCULINO;MUNICIPAL;REGION DE ANTOFAGASTA;2;RATIFICADO;1ER. LLAMADO;653,7;672;759;682;616;538
36;13074;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;685,6;715;649;641;685;667
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;782,35;818;823;764;662;787
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;2;RATIFICADO;1ER. LLAMADO;660,25;672;715;682;655;572
36;13076;2013;MASCULINO;PARTICULAR PAGADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;691,35;696;693;682;628;749
36;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;709,15;708;751;723;641;739
36;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676,7;722;692;682;583;619
36;13062;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;634,55;648;773;723;510;538
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;727,45;708;850;805;605;749
36;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;699,7;691;781;682;747;642
36;13062;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;696,85;681;850;723;635;678
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;671,95;656;763;703;622;678
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;809,1;850;825;785;747;762
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;690,5;708;746;723;622;637
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;724,75;715;799;764;641;749
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;729,4;715;850;785;678;688
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;775;785;850;785;635;825
36;13070;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;649,9;685;664;641;563;631
36;13063;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;6;RATIFICADO;1ER. LLAMADO;589,6;644;496;496;558;614
36;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;723,35;722;782;764;704;667
36;13074;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;746,25;834;687;682;670;663
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LOS LAGOS;2;RATIFICADO;1ER. LLAMADO;675,4;672;730;682;678;640
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;694,85;738;692;682;635;640
36;13075;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;713,55;746;711;702;616;727
36;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;658,45;668;655;641;715;593
36;13102;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;709,5;729;711;702;762;605
36;13076;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;698,75;691;824;785;628;623
36;13071;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;702,6;715;735;702;647;700
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION METROPOLITANA DE SANTIAGO;1;RATIFICADO;1ER. LLAMADO;710,35;729;751;723;670;655
36;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;757,9;785;757;744;715;734
36;13102;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;767,05;818;715;682;762;739
36;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;727,85;746;719;702;725;708
36;13074;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;663,35;715;599;599;628;651
36;13076;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;702,1;715;772;744;573;704
36;13074;2013;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;767;785;764;764;762;723
36;13076;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;726,7;738;757;744;655;727
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;814,6;850;850;764;725;825
36;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;665,1;715;675;641;641;557
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;744;769;819;744;655;708
36;13070;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;686,15;738;599;599;678;684
36;13076;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;763,4;757;824;785;806;678
36;13071;2013;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;644,85;672;651;620;548;681
36;13076;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;732,1;746;757;744;655;739
36;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;731,95;722;775;744;780;673
36;13074;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;663,85;702;664;661;579;637
36;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;617,2;644;589;580;579;631
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;664,1;663;776;744;516;661
36;13062;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;669,3;672;762;702;563;673
36;13075;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;693,2;696;800;764;563;673
36;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;720,55;722;799;764;678;663
36;13063;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;5;RATIFICADO;1ER. LLAMADO;604,9;708;496;496;510;572
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;644,3;620;776;744;622;552
36;13062;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;736,9;722;799;764;789;661
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;735,8;722;773;744;655;825
36;13102;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;687,85;696;823;764;568;617
36;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE TARAPACA;1;RATIFICADO;1ER. LLAMADO;689,8;746;661;661;622;637
36;13066;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE ANTOFAGASTA;1;RATIFICADO;1ER. LLAMADO;652,9;651;664;641;635;681
36;13076;2013;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;707,65;696;850;785;583;695
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;784,7;785;824;785;780;762
36;13102;2013;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;689,7;715;792;723;594;608
36;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;730,3;715;850;764;670;723
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;769,45;769;850;785;771;700
36;13102;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;689,5;630;850;785;685;670
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;2;RATIFICADO;1ER. LLAMADO;664;708;655;641;579;646
36;13076;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL MAULE;1;RATIFICADO;1ER. LLAMADO;694,15;729;727;702;605;649
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;3;RATIFICADO;1ER. LLAMADO;700,15;708;769;723;635;673
36;13071;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;731,4;757;792;723;662;692
36;13074;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;3;RATIFICADO;1ER. LLAMADO;665,5;715;631;620;600;651
36;13066;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;806,35;850;850;805;715;739
36;13075;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;711,4;785;649;641;641;673
36;13068;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DE LA ARAUCANIA;2;RATIFICADO;1ER. LLAMADO;667,3;696;715;682;583;619
36;13068;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;5;RATIFICADO;1ER. LLAMADO;616,35;668;579;579;542;598
36;13076;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;753,4;729;823;764;806;717
36;13068;2013;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;703,65;746;579;579;780;708
36;13076;2013;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;716,95;729;796;744;605;713
36;13102;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;2DO. LLAMADO;670,1;696;719;702;605;593
36;13102;2013;FEMENINO;PARTICULAR PAGADO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;686,55;738;693;661;600;640
36;13075;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS;1;RATIFICADO;1ER. LLAMADO;689,5;719;656;620;705;751
36;13102;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;717,4;729;798;744;589;628
36;13075;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;680,35;768;638;624;653;605
36;13068;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;655,15;671;658;639;633;650
36;13070;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;721,35;734;769;713;601;751
36;13071;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;625,25;620;644;637;600;617
36;13064;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;620,2;617;641;621;625;571
36;13102;2014;MASCULINO;DESCONOCIDO;REGION DEL BIOBIO;2;RATIFICADO;1ER. LLAMADO;712,6;630;850;773;685;609
36;13102;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;736,2;719;784;752;653;778
36;13068;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;677,95;659;721;670;677;650
36;13070;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;657,35;672;662;647;622;663
36;13102;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;6;RATIFICADO;1ER. LLAMADO;687,95;729;664;639;647;739
36;13068;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;3;RATIFICADO;1ER. LLAMADO;616;690;567;558;625;553
36;13076;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;710,65;715;712;684;762;655
36;13102;2014;MASCULINO;MUNICIPAL;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;709,55;727;785;734;537;682
36;13076;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;732,65;719;801;752;633;730
36;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DE VALPARAISO;1;RATIFICADO;1ER. LLAMADO;691,95;751;760;601;549;666
36;13075;2014;MASCULINO;PARTICULAR PAGADO;REGION DE LA ARAUCANIA;1;RATIFICADO;1ER. LLAMADO;715,45;785;716;698;628;628
36;13068;2014;FEMENINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;4;RATIFICADO;1ER. LLAMADO;631,8;627;677;622;618;571
36;13076;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;800,15;817;850;787;685;809
36;13074;2014;MASCULINO;PARTICULAR SUBVENCIONADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;719,8;751;722;702;695;669
36;13074;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;768,3;734;817;785;762;751
36;13075;2014;MASCULINO;PARTICULAR PAGADO;REGION DEL BIOBIO;1;RATIFICADO;1ER. LLAMADO;676,3;734;659;655;618;637
